family	packageId	mod	kind	defName	label	status	factions	addedTags	existingWeaponTags	existingApparelTags	reason	sourceFile
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_ChunkyBoi	Chunky Boi	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Other,FIPW_T3_Advanced	Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Heavy_Weapon_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Citykiller	Citykiller Shotgun	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Shotgun,FIPW_T2_Service	FCP_Citykiller,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Colt_6520_Pistol	Colt 6520	assigned	Arizona raiders; California raiders; Great Khans; Nuevo Texico raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaRaider,FIPW_Pool_CaliforniaRaider,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_GreatKhan,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T1_Wasteland	FCP_Colt_6520,FCP_Pistol,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Pistol_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Combat_Rifle_Standard	Combat Rifle	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Assault,FIPW_T2_Service	FCP_Combat_Rifle,FCP_Rifle,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Combat_Shotgun	Combat Shotgun	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Shotgun,FIPW_T2_Service	FCP_Combat_Shotgun,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Combat_Shotgun_MkII	Combat Shotgun MkII	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Shotgun,FIPW_T2_Service	FCP_Combat_Shotgun_MkII,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Cowboy_Repeater	Cowboy Repeater	assigned	Arizona raiders; California raiders; Great Khans; Nova Arizona frontier; Nuevo Texico frontier; Nuevo Texico raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_ArizonaRaider,FIPW_Pool_CaliforniaRaider,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_GreatKhan,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Rifle,FIPW_T1_Wasteland	FCP_Cowboy_Repeater,FCP_Rifle,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Deagle	Deagle	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Sidearm,FIPW_T2_Service	FCP_Deagle,FCP_Pistol,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Pistol_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Deliverer	Deliverer	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_DinnerBell	Dinner Bell	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_DKS_500_Sniper_Rifle	DKS-500 Sniper Rifle	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Sniper,FIPW_T2_Service	FCP_DKS_500_Sniper_Rifle,FCP_Sniper_Rifle,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Sniper_Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_DKS_501_Sniper_Rifle	DKS-501 Sniper Rifle	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Sniper,FIPW_T2_Service	FCP_DKS_501_Sniper_Rifle,FCP_Sniper_Rifle,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Sniper_Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_FIDO	FIDO	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_G11_AR	G11 Assault Rifle	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Assault,FIPW_T3_Advanced	FCP_Assault_Rifle,FCP_G11,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Assault_Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_GobiCampaignScoutRifle	Gobi Campaign Scout Rifle	unique_or_quest_only		FIPW_Role_Rifle,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_HHToolsNailgun	HH Tools Nailgun	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_HK_10_SMG	HK-10 SMG	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_SMG,FIPW_T2_Service	FCP_HK_10,FCP_SMG,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\SMG_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Hunting_Revolver	Hunting Revolver	assigned	Arizona raiders; California raiders; Great Khans; Nova Arizona frontier; Nuevo Texico frontier; Nuevo Texico raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_ArizonaRaider,FIPW_Pool_CaliforniaRaider,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_GreatKhan,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T1_Wasteland	FCP_Hunting_Revolver,FCP_Revolver,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Revolver_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Hunting_Shotgun	Hunting Shotgun	assigned	Arizona raiders; California raiders; Great Khans; Nova Arizona frontier; Nuevo Texico frontier; Nuevo Texico raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_ArizonaRaider,FIPW_Pool_CaliforniaRaider,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_GreatKhan,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Shotgun,FIPW_T1_Wasteland	FCP_Hunting_Shotgun,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Infiltrator	Infiltrator	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Assault,FIPW_T3_Advanced	FCP_Assault_Rifle,FCP_Infiltrator,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Assault_Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Jackhammer	Jackhammer Shotgun	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Shotgun,FIPW_T2_Service	FCP_Jackhammer,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_K900_Cyberdog_Gun	K9000 Cyberdog Gun	assigned	cyberdogs	FIPW_Pool_CyberdogOnly,FIPW_Role_Heavy,FIPW_T3_Advanced	FCP_Heavy_Weapon,FCP_K900_Cyberdog_Gun,Gun		Species-restricted K9000 weapon.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Heavy_Weapon_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_LeverAction_Shotgun	Lever-Action Shotgun	assigned	Arizona raiders; California raiders; Great Khans; Nova Arizona frontier; Nuevo Texico frontier; Nuevo Texico raiders; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; settlements	FIPW_Pool_ArizonaCowboy,FIPW_Pool_ArizonaRaider,FIPW_Pool_CaliforniaRaider,FIPW_Pool_Caravan,FIPW_Pool_Ghoul,FIPW_Pool_GreatKhan,FIPW_Pool_NuevoTexicoFrontier,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_SlaveLowTech,FIPW_Pool_Wastelander,FIPW_Role_Shotgun,FIPW_T1_Wasteland	FCP_LeverAction_Shotgun,FCP_Shotgun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Shotgun_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Light_Machine_Gun	Light Machine Gun	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Heavy,FIPW_T3_Advanced	FCP_Heavy_Weapon,FCP_Light_Machine_Gun,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Heavy_Weapon_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Light_Shining_In_Darkness	A Light Shining in Darkness	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_LilDevil	Lil' Devil	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_LincolnsRepeater	Lincoln's Repeater	unique_or_quest_only		FIPW_Role_Rifle,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Lucky	Lucky	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Maria	Maria	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Marksman_Carbine	Marksman Carbine	assigned	Arizona settlements; Caesar's Legion; California settlements; Cascadia Forged raiders; Circle of Steel; Enclave remnants; NCR; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionNative,FIPW_Pool_LegionRegional,FIPW_Pool_NCRNative,FIPW_Pool_NCRRegional,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Sniper,FIPW_T2_Service	FCP_Assault_Rifle,FCP_Marksman_Carbine,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Assault_Rifle_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_MedicineStick	Medicine Stick	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Minigun	Minigun	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Heavy,FIPW_T3_Advanced	FCP_Minigun_FO3,FCP_Power_Armor_Required,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Heavy_Weapon_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_MkI_Avenger	MkI Avenger	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Heavy,FIPW_T3_Advanced	Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Heavy_Weapon_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_MkIIAvenger	MkII Avenger	unique_or_quest_only		FIPW_Role_Heavy,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_OlPainless	Ol' Painless	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Paciena	Paciencia	unique_or_quest_only		FIPW_Role_Other,FIPW_Unique			Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Unique_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Pipe_BoltAction	Pipe Bolt-Action	assigned	Arizona raiders; Mothman and Wendigo cults; Nuevo Texico raiders; Numen; S'Lanters; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_ArizonaRaider,FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Other,FIPW_T0_Improvised	FCP_Pipe_Weapons,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Pipe_Weapons_Defs.xml
FCP	Rick.FCP.BallisticWeapons	FCP - Ballistic Weapons	weapon	FCP_Gun_Pipe_Pistol	Pipe Pistol	assigned	Arizona raiders; Mothman and Wendigo cults; Nuevo Texico raiders; Numen; S'Lanters; caravan companies; escaped slaves and beggars; generic wastelanders; ghoul settlements; raiders; regional tribes; settlements	FIPW_Pool_ArizonaRaider,FIPW_Pool_Caravan,FIPW_Pool_CultPrimitive,FIPW_Pool_Ghoul,FIPW_Pool_NuevoTexicoRaider,FIPW_Pool_Numen,FIPW_Pool_Raider,FIPW_Pool_Settler,FIPW_Pool_Slanter,FIPW_Pool_SlaveLowTech,FIPW_Pool_Tribal,FIPW_Pool_Wastelander,FIPW_Role_Sidearm,FIPW_T0_Improvised	FCP_Pipe_Weapons,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Ballistic-Weapons\1.6\Defs\WeaponDefs\Pipe_Weapons_Defs.xml
