StringId	Text
Part3|Keyed/Orion_Hospitality_Hospitality.xml|MaxIncidentsPer3DaysDesc	The maximum amount of guest groups that can come within 3 days. (recommended: 5)
Part3|Keyed/Orion_Hospitality_Hospitality.xml|SilverMultiplier	Silver multiplier
Part3|Keyed/Orion_Hospitality_Hospitality.xml|SilverMultiplierDesc	Scales up how much silver guests bring. Higher faction relationship still means more silver. (recommended: 1)
Part3|Keyed/Orion_Hospitality_Hospitality.xml|DisableGuestsTab	Disable guests tab
Part3|Keyed/Orion_Hospitality_Hospitality.xml|DisableGuestsTabDesc	Hide the guests tab from the main tab bar.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|EnableBuyNotification	Enable purchase notification
Part3|Keyed/Orion_Hospitality_Hospitality.xml|EnableBuyNotificationDesc	Receive a message when a guest buys something. Can be reviewed in the message history.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|EnableRecruitNotification	Enable enough friends notification
Part3|Keyed/Orion_Hospitality_Hospitality.xml|EnableRecruitNotificationDesc	Receive a message when a guest has enough friends to be recruited.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|DisableFriendlyGearDrops	No friendly inventory spill
Part3|Keyed/Orion_Hospitality_Hospitality.xml|DisableFriendlyGearDropsDesc	When a friendly pawn is downed, they will no longer drop their inventory.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|UseIcon	Show guest tab icon
Part3|Keyed/Orion_Hospitality_Hospitality.xml|UseIconDesc	Show an icon on the guests tab instead of text
Part3|Keyed/Orion_Hospitality_Hospitality.xml|Hospitality_RecommendedOn	It is recommended to leave this setting on.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|Hospitality_RecommendedOff	It is recommended to leave this setting off.
Part3|Keyed/Orion_Hospitality_Hospitality.xml|Hospitality_RecommendedRange	It is recommended to leave this setting between {0} and {1}.
Part3|Keyed/Orion_Therapy_Therapy.xml|CommandThingSetPatientsLabel	Set patients
Part3|Keyed/Orion_Therapy_Therapy.xml|CommandBedSetPatientsDesc	Assign this couch to specific colonists. If noone is assigned, everyone can use it.
Part3|Keyed/Orion_Therapy_Therapy.xml|NeedsChair	Requires a chair nearby to be usable.
Part3|Keyed/Orion_Therapy_Therapy.xml|ReceiveTherapyReport	Being counseled.
Part3|Keyed/Orion_Therapy_Therapy.xml|CounseledTooltip	Being counseled ({0})
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.AbilityDisableReasonCooldown	{0} is on cooldown for {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.AbilityDisableReasonGeneral	{0} doesn't meet the requirements
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.AbilityStatsPower	Power
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.AbilityStatsDuration	Duration
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.TargetMustBeHostile	Target must be hostile
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.MinRadius	Minimum radius
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.RClickToAuto	Right-click to enable autocasting.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VFEA.RClickToNoAuto	Right-click to disable autocasting.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableCorpseDecaying	Disable corpse decaying
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableCorpseDecayingDesc	Disable the constant corpse decaying ability of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableCorpseDecaying	Enable corpse decaying
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableCorpseDecayingDesc	Enable the constant corpse decaying ability of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableDigging	Disable digging for food
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableDiggingDesc	Disable the ability to dig the terrain for food of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableDigging	Enable digging for food
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableDiggingDesc	Enable the ability to dig the terrain for food of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableGas	Disable gas production
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_DisableGasDesc	Disable the ability to produce gas of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableGas	Enable gas production
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Abilities.xml|VEF_EnableGasDesc	Enable the ability to produce gas of this animal.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|NocturnalAnimals.BodyClock	Body clock
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|NocturnalAnimals.BodyClock_Description	Determines when the animal sleeps and when it is awake.\n\nDiurnal animals sleep during the night and are awake during the day, while nocturnal animals sleep during the day and are awake during the night. Crepuscular animals are mainly active during dusk.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|NocturnalAnimals.BodyClock_Diurnal	Diurnal
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|NocturnalAnimals.BodyClock_Nocturnal	Nocturnal
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|NocturnalAnimals.BodyClock_Crepuscular	Crepuscular
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_AsexualHatched	{0} has reproduced asexually.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_AsexualCloning	{0} has cloned itself.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_AsexualHatchedEgg	{0} has sporulated.
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_NotTameable	This creature is untameable
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_TimeToMetamorphosis	Time to metamorphosis: {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_WarningEggExplodes	Warning, this egg explodes when hatching!
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_TimeToDie	Animal expires in: {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_DisableAnimal	Disable {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_StomachContents	{0} creatures swallowed whole. 
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_DigestionTime	Will be consumed in {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_TerrainsNeedsDiggable	The terrain needs to be diggable to do this
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_WhileCaravaning	While caravaning, produces {0} {1} every: 
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_AffectsAllAnimalMods	These animal behaviours options will affect all animal mods that share code from the Vanilla Expanded Framework
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_CorpseDecayingEffectOption	Allow corpse decaying mechanics (for example, Helixien slug's effect)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_DigWhenHungryOption	Allow digging when hungry mechanics (for example, Frostmites digging corpses)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_DigPeriodicallyOption	Allows animals digging for things periodically
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_AnimalParticlesOption	Allow animal particles (gas and filth)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_AsexualReproductionOption	Allow asexual reproduction
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VFE_AsexualReproductionDisabled	Asexual reproduction disabled via mod options
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_BlinkMechanicsOption	Allow "blink" mechanics (for example, Skiphounds)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_BuildPeriodicallyOption	Allow animals building things (for example, beavers building dams)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_ChargeBatteriesOption	Allow animals recharging nearby batteries or refueling
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_ExplodingEggsOption	Allow animals' eggs that explode (such as dragons')
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_HoveringOption	Allow animals "hovering", ignoring terrain movement costs and waterstriding
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_GraphicChangingOption	Allow animals changing graphics (for example, Chameleon Yak)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_EffecterOption	Allows animals causing hediffs, mental states or thoughts
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_RegenerationOption	Allow health regeneration (active and passive)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_ResurrectionOption	Allow animals to auto-resurrect (for example Phoenix Owlcat)
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VCE_UntameableOption	Allow some animals to be untameable
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_AnimalsSearch	Search:
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_AnimalBehaviours.xml|VEF_BillRequiresMass	Requires {0} Kg total mass
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_GiftWarning	Gifting {ILLEGALTHING_label} is against {FACTION_name} law. This may or may not affect your relations with them in the future
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_GiftIllegalWarning	Gifting {ILLEGALTHING_label} to {ILLEGALFACTION_name} is against {FACTION_name} law. This may or may not affect your relations with them in the future
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_SellWarning	Selling {ILLEGALTHING_label} is against {FACTION_name} law. This may or may not affect your relations with them in the future
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_SellIllegalWarning	Selling {ILLEGALTHING_label} to {ILLEGALFACTION_name} is against {FACTION_name} law. This may or may not affect your relations with them in the future
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_LetterLabel	{FACTION_name} angered
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_LetterDescGift	{FACTION_name} caught wind that you have been gifting {ILLEGALTHING_label} behind their back. They consider it to be against the law, and your relations have degraded
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_LetterDescSold	{FACTION_name} caught wind that you have been selling {ILLEGALTHING_label} behind their back. They consider it to be against the law, and your relations have degraded
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_LetterDescIllegalGift	{FACTION_name} caught wind that you have been gifting {ILLEGALTHING_label} to {ILLEGALFACTION_name} behind their back. They consider it to be against the law, and your relations have degraded
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_LetterDescIllegalSold	{FACTION_name} caught wind that you have been selling {ILLEGALTHING_label} to {ILLEGALFACTION_name} behind their back. They consider it to be against the law, and your relations have degraded
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.Contraband_Booze_RelationInfo	Goodwill with {FACTION_name} is now {1}. (Changed by {2})
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.FactionDef_Description_Contraband	Trading details
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.FactionDef_Description_Positives	Positive goodwill from trading {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_Contraband.xml|VEF.Factions.FactionDef_Description_Negatives	Negative goodwill from trading {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_HeavyWeapons.xml|VWE.CannotEquipHeavy	Weapon requires powered armor
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertFirstItemDesc	Insert
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertSecondItemDesc	Insert
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertThirdItemDesc	Insert
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertFourthItemDesc	Insert
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertVariable	Insert {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_Output	Output {0}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_OutputVariable	Output {0} from {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_OutputDesc	Processor will output {0}. It needs to be fed {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertVariableSecond	Insert {0} in 2nd slot
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_InsertVariableThird	Insert {0} in 3rd slot
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_CantFindThing	No items of that kind ({0}) found in this map
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_BringIngredients	Bring Ingredients
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_BringIngredientsDesc	Bring ingredients to start the process
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_CancelIngredients	Cancel Bringing Ingredients
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_CancelIngredientsDesc	Cancel Bringing Ingredients to this building
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_NoIngredientFound	No ingredient found on map
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_ChooseIngredient	Choose Ingredient
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_ChooseOutput	Choose Output
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_ChooseIngredientSecond	Choose Second Ingredient
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_ChooseIngredientThird	Choose Third Ingredient
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_ChooseIngredientFourth	Choose Fourth Ingredient
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_IngredientImproperlyDefined	One of the ingredients has been improperly defined to work with the item processor, contact the mod's author
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_NoPowerDestroysWarning	{0} needs to be powered to start working
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_NoFuelDestroysWarning	{0} needs to be fueled to start working
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_LightDestroysWarning	{0} needs to have an adequate light level to start working
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_RainDestroysWarning	{0} needs to not be raining to start working
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_TemperatureDestroysWarning	{0} needs to have an adequate temperature ({1} - {2}) to start working
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_NoPowerDestroysInitialWarning	The result is spoiling due to a power failure in the item processor
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_NoPowerDestroysMessage	The result has spoiled due to a power failure in the item processor
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_GenericProductFinished	A product has finished processing and is waiting for pickup
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_IsEmpty	{0} is empty
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_FilledWith	{0} is filled with {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_FilledWithSecond	{0}'s 2nd slot is filled with {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_FilledWithThird	{0}'s 3rd slot is filled with {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_FilledWithFourth	{0}'s 4th slot is filled with {1}
Part3|Keyed/OskarPotocki_VanillaFactionsExpanded_Core_ItemProcessorBase.xml|IP_IngredientPercentage	 (filled at {0} of {1})
