StringId	Text
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Shuttle_Service_Label	Vertibird Transport
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Shuttle_Service_Desc	Call for a Vertibird to transport your caravan to another location. Cost: 500 NCR Dollars.
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Resign_Menu_Text	You will resign from active duty in the NCR Army effective immediately. (-25 in relations)
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Resign_Letter_Title	Resigned
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Resign_Letter_Label	Resign
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Resign_Button_Label	You have successfully resigned from active duty in the NCR Army. (-25 relations)
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Resign_Button_Desc	Leave active duty from this faction.
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Player_Settlement_Required	Player's settlement required
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Enlisted_To_Hostile_Faction	cannot join because you are enlisted with their enemy, {HOSTILEFACTION_name}
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Kick_Out_Letter_Title	Kicked out
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Kick_Out_Label_Title	An order for your contract's immediate termination from service has been filed by {LEADER_nameDef}. You have been kicked out from the {FACTION_name} Army.
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Reinforcements_Button_Label	Reinforcements
Part2|Keyed/FCP_NCR_FCP_NCR_Enlistment.xml|FCP_NCR_Reinforcements_Button_Desc	Call for reinforcements from your faction. Amount of troopers they send depends on your current relations.
Part2|Keyed/FCP_NCR_NCRKeyed.xml|FCP_LetterLabel_GrizzliesPass	California Grizzlies
Part2|Keyed/FCP_NCR_NCRKeyed.xml|FCP_Letter_GrizzliesPass	A large bear has come to your settlement. It has 2 heads, massive paws and thick fur. This animal is a California grizzly bear, known from legend and extremly rare. It is the main symbol of the New California Republic. Depending on your thoughts or ideologies this is a great omen! Or a hint of death...
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_ModName	Armor Racks
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_ArmorRackSetOwnerDescription	Set the owner of this armor rack
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_FloatMenuLabel	Equip from armor rack
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_FloatMenuLabel_Empty	Cannot equip from rack (empty)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_FloatMenuLabel_NonViolent	Cannot equip from rack (rack has weapon but pawn is non-violent)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_JobFailMessage_Empty	{0} cannot equip from armor rack (rack is empty)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_JobFailMessage_NonViolent	{0} cannot equip from armor rack (rack has weapon but pawn is non-violent)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_WearRack_JobFailMessage_RaceMismatch	{0} cannot equip from armor rack (race mismatch)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_TransferToRack_JobFailMessage_NonViolent	{0} cannot transfer to armor rack (rack has weapon but pawn is non-violent)
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_TransferToRack_FloatMenuLabel	Transfer to armor rack
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_ArmorRackITab_LabelKey	Rack
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_EquipSetForcedModSetting_Label	Equip command sets apparel as forced
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_TransferSetForcedModSetting_Label	Transfer command sets apparel as forced
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_RareTicksPerMendModSetting_Label	Mending racks mend rate
Part2|Keyed/FCP_Tools_ArmorRackKeys.xml|ArmorRacks_RareTicksPerMendModSetting_Tooltip	Mending racks restore 1 point of durability to each contained item once per this many rare ticks.\nOne in-game hour is equal to 10 rare ticks.\nReload the save for changes to take effect.\n    
Part2|Keyed/FCP_Tools_Cages.xml|FCP_ReleaseAnimalFromCage	Release {0}
Part2|Keyed/FCP_Tools_Cages.xml|FCP_CarryAnimalToCage	Carry {0} to cage
Part2|Keyed/FCP_Tools_Cages.xml|FCP_ShouldCaptureCommand	Will this cage capture wild animals.
Part2|Keyed/FCP_Tools_Cages.xml|FCP_ShouldCaptureTrue	Will capture wild animals.
Part2|Keyed/FCP_Tools_Cages.xml|FCP_ShouldCaptureFalse	Will not capture wild animals.
Part2|Keyed/FCP_Tools_Cages.xml|FCP_CageAnimalCapturedLabel	Animal captured!
Part2|Keyed/FCP_Tools_Cages.xml|FCP_CageAnimalCapturedText	You have captured {0} in your cage.
Part2|Keyed/FCP_Tools_Cages.xml|FCP_ChooseAnimalCage	Choose new cage
Part2|Keyed/FCP_Tools_Cages.xml|FCP_SelectThisCage	Select this cage.
Part2|Keyed/FCP_Tools_Cages.xml|FCP_TransferAnimalBetweenCages	Transfer {0} to another cage.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Category	FCP Tools
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings.General	General
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings.General.tt	Options that affect the whole mod or don't fit anywhere else.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Stims	Stims
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Stims_AutoStim	Auto-inject stimpaks
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Stims_AutoStim_Desc	Pawns will automatically use stimpaks from their inventory when damaged.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Stims_TeetotalerAutoStim	Teetotalers can auto-inject
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Stims_TeetotalerAutoStim_Desc	Allow pawns with the teetotaler trait to automatically use stimpaks.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Enlistment	Enlistment
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Enlistment_ActiveTypes	Active Enlistment Types
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Debug	Debug
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Debug_tt	Options to help with the diagnosis of issues or modify behaviour for debugging
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Debug_Logging	Logging
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Settings_Debug_VerboseLogging	Verbose Logging
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_MessagePermitLostOnPromotion	Due to {0_possessive} promotion to {1}, {0_labelShort} has lost {0_possessive} {2} permit
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_LetterLabel_SpecialWandererJoins	Special Wanderer: {PAWN_nameDef}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Letter_SpecialWandererJoins	A pawn {PAWN_title} named {PAWN_nameDef} has arrived and wants to join the colony.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_RarityCommon	Common
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_RarityRare	Rare
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_RarityUnique	Unique
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_MechDetonate	Detonate
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_CannotPickUp	Cannot pick up {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_PickUp	Pick up {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_PickUpMax	Pick up max
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_PickUpOne	Pick up one {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_TooHeavy	Too Heavy
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Techprint_Label	FCP techprint ({PROJECT_label})
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Techprint_Desc	This is a techprint for the research project '{PROJECT_label}'.\n\nThe physical form of techprints can range from scraps of paper with diagrams, all the way to advanced self-contained teaching machines. Regardless of form, they play the same role. They give your researchers the confidence that an idea is possible, and a rough idea of the designs used in more established societies.\n\nYour researchers need the foundational knowledge offered by techprints to know where to start on a given technology. Only after enough techprints have been applied can your researchers work out the fine details of how to make use of the technology in your particular situation.\n\nApplying techprints to a satisfied project fulfills half the remaining research progress. In addition, researchers always gain a boost to their intellectual skills when applying techprints, even on already-completed technologies.
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WrongXenotype	Wrong xenotype
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WeaponReq_RequirementsNotMet	Requirements not met
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WeaponReq_NoXenotype	Requires a xenotype
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WeaponReq_BannedXenotype	Banned xenotype: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WeaponReq_WrongXenotype	Requires xenotype: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_WeaponReq_RequiresApparel	Requires apparel: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_ApparelRequirement.RequiresTrait	Requires Trait: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_ApparelRequirement.RequiresApparel	Requires: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_ApparelRequirement.RequiresAnyOfApparel	Requires any of: {0}
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_ApparelRequirement.RequiresPowerArmorTraining	Requires Power Armor Training
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Enemy_Of_Enlist_Faction	New Enemy
Part2|Keyed/FCP_Tools_FCPToolsKeyed.xml|FCP_Enemy_Of_Enlist_Faction_Desc	By enlisting with {ENLISTED_name}, you have become an enemy of {HOSTILE_name}. They are now hostile toward your colony.
Part2|Keyed/FCP_Tools_Main.xml|ME_MusicExpanded	Music Expanded
Part2|Keyed/FCP_Tools_Main.xml|ME_Theme	Theme
Part2|Keyed/FCP_Tools_Main.xml|ME_ThemeDescription	Theme
Part2|Keyed/FCP_Tools_Main.xml|ME_SelectTheme	Select Theme
Part2|Keyed/FCP_Tools_Main.xml|ME_ShowNowPlaying	Show Now Playing
Part2|Keyed/FCP_Tools_Main.xml|ME_ShowNowPlayingDescription	When on, a message will appear with the title of the currently selected track.
Part2|Keyed/FCP_Tools_Main.xml|ME_VanillaMusicUpdate	Vanilla Music Update
Part2|Keyed/FCP_Tools_Main.xml|ME_VanillaMusicUpdateDescription	When on, RimWorld will play music periodically, rather than constantly.
Part2|Keyed/FCP_Tools_Main.xml|ME_SelectSounds	Select Sounds
Part2|Keyed/FCP_Tools_Main.xml|ME_SelectSoundsDescription	This theme will be used for sounds when possible. Any sounds not replaced will use vanilla sounds.
Part2|Keyed/FCP_Tools_Main.xml|ME_NowPlaying	Now Playing: {0}
Part2|Keyed/FCP_Tools_Main.xml|ME_Vanilla_Label	Music Expanded: Vanilla
Part2|Keyed/FCP_Tools_Main.xml|ME_Vanilla_Description	All vanilla SongDefs implemented with the features of MusicExpanded!
Part2|Keyed/FCP_Tools_PowerArmor.xml|FCP_CannotUsePowerArmorStation	Cannot use power armor station
Part2|Keyed/FCP_Tools_PowerArmor.xml|FCP_StorePowerArmor	Store power armor
Part2|Keyed/FCP_Tools_PowerArmor.xml|FCP_EquipFromStation	Equip from station
Part2|Keyed/FCP_Tools_PowerArmor.xml|FCP_SwapPowerArmor	Swap power armor
Part2|Keyed/FCP_Tools_PowerArmor.xml|FCP_StoredApparel	Stored apparel
Part2|Keyed/FCP_Tools_RecipeGoodwill.xml|GoodwillUnmet	not enough goodwill with {0}, require {1} minimum
Part2|Keyed/FCP_Tools_RecipeGoodwill.xml|Goodwill_FactionDefeated	{0} has beed defeated
Part2|Keyed/FCP_Tools_RecipeGoodwill.xml|Goodwill_FactionDontExist	Faction {0} doesn't exist
Part2|Keyed/FCP_Tools_VATS.xml|FCP_Settings_VATS	V.A.T.S.
Part2|Keyed/FCP_Tools_VATS.xml|FCP_Settings_VATS_header	V.A.T.S. Settings
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_EnableSlowDownTime	Enable time slowdown
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_EnableZoom	Enable the zoom shader
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_ZoomTimeout	How many ticks after creation until we force remove the zoom (in case of bugs): {0} ticks
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_CooldownTicks	How many ticks the VATS cooldown is: {0} ticks
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_BodyPartMultipliers	Accuracy multipliers for various body parts.
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_Gain_Per_Level	Accuracy Gain Per Level Multiplier [{0}].
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_Gain_Per_Level_Mouseover	Values less than 1 exponentially scale to zero gain per level. Values greater than 1 exponentially scale to infinity.
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_FlatHitChanceBoost	Flat boost to aiming with VATS [{0}].
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_FlatHitChanceBoost_Mouseover	Adds a flat boost to aiming, as the calculation for hit chance at lower levels is very not fun.
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_ClampingFactor	Clamping Factor for accuracy scaling [{0}]
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_ClampingFactor_Mouseover	Clamps the max accuracy boost, and scales appropriately
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_Settings_Reset	Reset
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_LegendaryStats	Legendary effects:
Part2|Keyed/FCP_Tools_VATS.xml|FCP_VATS_MessageReceivedDamageFromHediff	{PAWN_labelShort} has a crippled {1}.
Part2|DefInjected/AbilityDef/FCP_Peoples_Republic_of_China.xml|FCP_Ability_PRC_Stealth_Field.description	Activate the Chinese stealth suit's advanced cloaking technology to become nearly invisible. The light-bending field distorts the wearer's outline, making them extremely difficult to detect. Lasts for a short duration before requiring a recharge.
Part2|DefInjected/AbilityDef/FCP_Peoples_Republic_of_China.xml|FCP_Ability_PRC_Stealth_Field.label	stealth field
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FC_VATS_Attack.description	Attack with V.A.T.S.
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FC_VATS_Attack.label	V.A.T.S.
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Burner.description	Firey breath
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Burner.label	Fire Breath
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Deathclaw_ChameleonCloak.description	The deathclaw uses its natural camouflage abilities to blend into its surroundings, becoming nearly invisible to enemies.
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Deathclaw_ChameleonCloak.label	chameleon cloak
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Nightstalker_ShadowCloak.description	The nightstalker uses its natural stealth abilities to become nearly invisible, striking from the shadows.
Part2|DefInjected/AbilityDef/FCP_Tools.xml|FCP_Ability_Nightstalker_ShadowCloak.label	shadow cloak
Part2|DefInjected/ApparelLayerDef/FCP_Tools.xml|FCP_Apparel_Layer_Display_Over_All.label	Display Over All
Part2|DefInjected/ApparelLayerDef/FCP_Tools.xml|FCP_Apparel_Layer_Mine_Pocket.label	Mine Pocket
Part2|DefInjected/ApparelLayerDef/FCP_Tools.xml|FCP_Apparel_Layer_Power_Armor_Frame.label	Power Armor Frame
Part2|DefInjected/ApparelLayerDef/FCP_Tools.xml|FCP_Apparel_Layer_Power_Armor_Jet_Pack.label	Power Armor Jet Pack
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Advisor.description	After many years of devoted service in the Brotherhood, [PAWN_nameDef] became part of the inner circle of [PAWN_possessive] chapter. [PAWN_pronoun] quickly became a trusted advisor for the Elder, whose opinion was highly sought after. Many of [PAWN_possessive] brothers and sisters believed, that [PAWN_pronoun] would one day become the new Elder.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Advisor.title	BoS Advisor
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_a.description	Raised within the fortified halls of a Brotherhood bunker, [PAWN_nameDef] was expected to follow [PAWN_possessive] parents into the Scribes, dedicating a life to maintaining technology. But [PAWN_pronoun] longed for the battlefield, inspired by stories of Paladins reclaiming lost knowledge from the wasteland. Defying expectations, [PAWN_pronoun] fought to join the initiates, proving [PAWN_possessive] worth through relentless training and a hunger for fieldwork. While [PAWN_possessive] technical knowledge remains sharp, [PAWN_pronoun] now seeks to earn a place among the Brotherhoodâ€™s elite warriors.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_a.title	Brotherhood Aspirant
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_b.description	Born in the unforgiving wasteland, [PAWN_nameDef] grew up scavenging ruins and avoiding raider gangs. When a Brotherhood patrol found [PAWN_pronoun] fending off a group of feral ghouls with nothing but a rusted pistol, they saw potential. Given the choice between enlistment or exile, [PAWN_pronoun] embraced the Brotherhoodâ€™s ideals, eager to trade a life of survival for one of purpose. Now, as an aspirant, [PAWN_pronoun] trains to uphold the Brotherhoodâ€™s doctrine and earn the right to wear power armor.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_b.title	Brotherhood Aspirant
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_c.description	From an early age, [PAWN_nameDef] was immersed in the Brotherhoodâ€™s teachings not just in battle, but in the knowledge that technology must be preserved at all costs. Unlike the wastelanders who fumbled with old world machines, [PAWN_possessive] lessons came from preserved databanks and the Brotherhoodâ€™s most skilled Scribes. Though [PAWN_pronoun] has trained in combat like all Brotherhood recruits, [PAWN_possessive] true passion lies in deciphering ancient schematics and uncovering lost technology. But in a world where knowledge alone wonâ€™t keep [PAWN_pronoun] alive, [PAWN_pronoun] is determined to prove [PAWN_possessive] worth as a warrior and a scholar.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_c.title	Brotherhood Aspirant
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_d.description	Unlike most aspirants, [PAWN_nameDef] wasnâ€™t drawn to war, but to the machines that powered it. From childhood, [PAWN_possessive] days were spent studying fusion cores, repairing damaged laser rifles, and testing salvaged pre-war technology. While the Brotherhood needed warriors, it also needed minds capable of keeping their advanced arsenal operational. Though [PAWN_pronoun] trained in combat like all aspirants, [PAWN_pronoun] finds just as much satisfaction in the hum of a properly calibrated laser as [PAWN_pronoun] does in the heat of battle.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspirant_d.title	Brotherhood Aspirant
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspiring_Knight.description	Since the day [PAWN_pronoun] could walk, [PAWN_nameDef] wanted to become a Paladin and earn the privilege of wearing one of the Brotherhoodâ€™s finest power-armour. However, the road to this goal proved to be long and difficult and so [PAWN_nameDef] trained even harder than the other squires.
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Aspiring_Knight.title	Aspiring Knight
Part2|DefInjected/BackstoryDef/FCP_Brotherhood_of_Steel.xml|FCP_Backstory_BoS_Born_Leader.description	[PAWN_nameDef] was always in charge of [PAWN_possessive] clique. [PAWN_possessive] peers looked up to [PAWN_objective] not because of sheer brawn, but because of [PAWN_possessive] wisdom and natural charisma. Many knights and paladins saw these as the qualities of a future elder.
